Node-Depth,0,1,2,3,4,5,6
D0,NA,NA,NA,NA,0.9936694595909087,NA,0.9927114823493226
D1,NA,NA,NA,NA,1,NA,NA
D2,NA,NA,NA,NA,0.9997327131213918,NA,-0.7132667617689017
D3,NA,NA,NA,NA,NA,NA,1
D0,NA,NA,NA,NA,0.9999979980020056,NA,-0.7984031936127743
