Node-Depth,0,1,2,3,4,5,6
D0,0.06735402310761103,0.014704801117564854,0.13938971546316772,0.3139312248321709,0.027025200999932414,0.14411340842916387,-0.17853954650955192
D1,NA,NA,NA,1,NA,NA,NA
D2,0.12120293917127484,0.3088184833581148,0.5247090926718068,0.17552257858624537,0.012985326580963482,0.14472732057101503,0.13285784210894339
D3,NA,NA,NA,1,NA,NA,NA
D4,0.4097688903458449,0.9082723544134103,0.17235436056532233,0.23522493384298732,0.45707756034852165,-0.05878894767783653,0.047596382674916726
D5,1,NA,NA,NA,NA,NA,NA
D6,-0.3329633740288568,-0.998003992015968,0.1999200319872051,-0.16652789342214827,0.999998241606749,0.13037809647979137,2.7755575615628914e-17
