Node-Depth,0,1,2,3,4,5,6
D0,NA,NA,NA,NA,-0.5706134094151213,NA,0.9779671981430058
D1,NA,NA,NA,NA,1,NA,NA
D2,NA,NA,NA,NA,-0.7132667617689015,NA,0.9970388846510375
D3,NA,NA,NA,NA,NA,NA,1
D4,NA,NA,NA,NA,0.9999978151675446,NA,0.9966003479729463
